Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job130,1568450000,1568470000,51323489,51303489,1.00039,0.810128,1.00039,0.813253,0.99961,1,1,0,23.6966,0,VGG19,4,908,51303489
Job131,1569221000,1569221000,52056646,52056646,1.00422,0.811414,1.00422,0.811997,1,0.333333,0,0,23.7832,0,GPT2_SMALL,4,914,51838114
Job132,1569902000,1569922000,36427080,36407080,1.00055,0.814784,1.00055,0.818445,0.999451,1,1,0,23.3525,0,GNMT,4,786,36407080
Job133,1571951000,1571951000,48668280,48668280,1,0.804049,1,0.806714,1,1,1,0,24.0308,0,GNMT,4,891,48668280
Job134,1572043000,1572063000,48918840,48898840,1.00041,0.803953,1.00041,0.804561,0.999591,1,1,0,24.0315,0,GPT2_SMALL,4,894,48898840
Job135,1577787000,1577807000,531902420,531882420,0.92068,0.83659,0.827559,0.836739,1.08617,1,1,0,21.7523,0,ResNeXt,8,1546,531882420
Job136,1577867000,1577867000,42983669,42983669,1,0.799327,1,0.800523,1,1,1,0,24.3101,0,ResNeXt,4,847,42983669
Job137,1587251000,1587271000,103946808,103926808,1.00019,0.810447,1.00019,0.810731,0.999808,1,1,0,24.1568,0,GPT2_SMALL,2,1118,103926808
Job138,1606856000,1606876000,37673083,37653083,1.00053,0.78948,1.00053,0.790659,0.999469,1,1,0,25.8801,0,BERTLARGE,4,802,37653083
Job139,1608801000,1608801000,43997656,43997656,1,0.781967,1,0.784757,1,1,1,0,26.1625,0,GNMT,4,855,43997656
Job140,1614175000,1614195000,46229544,46209544,1.00043,0.779392,1.00043,0.782029,0.999567,1,1,0,26.1818,0,GNMT,4,868,46209544
Job141,1628101000,1628121000,28185280,28165280,1.00071,0.750679,1.00071,0.754699,0.99929,1,1,0,28.0726,0,GNMT,4,683,28165280
Job142,1628122000,1628122000,42747424,42747424,1.00644,0.76944,1.00644,0.770967,1,0.5,0,0,26.6877,0,ResNet50,4,840,42473888
Job143,1628140000,1628160000,47626184,47606184,1.00042,0.773268,1.00042,0.775788,0.99958,1,1,0,26.1051,0,GNMT,4,879,47606184
Job144,1628273000,1628273000,38540063,38540063,1,0.75927,1,0.760919,1,1,1,0,27.0957,0,ResNet50,4,806,38540063
Job145,1628694000,1628694000,103070064,103070064,1,0.830699,1,0.831168,1,0.5,0,0,22.1638,0,ResNet50,2,1116,103070064
Job146,1629604000,1629624000,41225152,41205152,1.00049,0.761695,1.00049,0.763246,0.999515,1,1,0,26.8069,0,ResNet50,4,829,41205152
Job147,1629874000,1629874000,11703973,11703973,1,0.734945,1,0.746353,1,1,1,0,29.94,0,VGG19,4,420,11703973
Job148,1630000000,1630020000,12221286,12201286,1.00164,0.730874,1.00164,0.732892,0.998364,1,1,0,29.9925,0,GPT2_SMALL,4,426,12201286
Job149,1630591000,1630591000,11093548,11093548,1,0.727112,1,0.729313,1,1,1,0,30.1516,0,GPT2_SMALL,4,408,11093548
Job150,1631606000,1631626000,160135151,160115151,1.10473,0.963102,1.01076,0.964629,1.04643,0.666667,0,0,20.5928,0,VGG19,8,1231,138516101
Job151,1633920000,1633940000,108300670,108280670,1.00018,0.835471,1.00018,0.835795,0.999815,1,1,0,21.552,0,ResNeXt,1,1136,108280670
Job152,1637405000,1637425000,44896877,44876877,0.451999,0.786268,0.364423,0.789941,2.21961,1,1,0,24.8011,0,VGG19,16,860,44876877
Job153,1639832000,1639832000,6626127,6626127,1,0.737157,1,0.753932,1,1,1,0,29.1741,0,GNMT,1,349,6626127
