Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job81,18756000,18916844,2216544,2055700,1.07841,0.652341,1.07841,0.658935,0.927435,1,1,1,1,2,15.5683,0,1,1.07824,0,0,0,0,0,GPT2_SMALL,2,128,27,2055376,0.5
Job82,19066000,19088914,2282312,2259398,1.01082,0.60781,1.01082,0.613364,0.98996,1,1,1,1,1,15.0881,0,1,1.01014,0,0,0,0,0,GPT2_SMALL,1,256,35,2257872,1
Job83,19206000,20409210,12719339,8876849,1.27645,1.42754,0.614916,1.44703,0.812558,0.795512,0.12015,8,3.22684,12.6641,7.68192,3,8,1.43287,0,4,4,0,0,ResNet50,16,8,99,6812560,0.066
Job84,19368000,19410974,2900328,2857354,1.01519,0.613008,1.01519,0.621547,0.985183,1,1,1,1,1,14.4802,0,1,1.01504,0,0,0,0,0,ResNet50,1,128,51,2856936,1
Job85,19550000,19557411,2477915,2470504,1.00347,0.615996,1.00347,0.626113,0.997009,0.5,0,1,1,2,14.4782,0,1,1.003,0,11,11,0,0,ResNet50,2,64,41,2469352,0.5
Job86,19960000,20001367,1166582,1125215,0.564863,0.604843,0.351406,0.618307,1.74591,0.5,0,1,1,8,14.6622,0,1,1.03676,0,15,15,0,0,BERTLARGE,8,16,8,1159760,0.142
Job87,20423000,20675849,3449665,3196816,1.03221,0.617616,0.759614,0.625455,0.979637,0.5,0,1,1,4,14.4459,0,1,1.07909,0,123,123,0,0,VGG19,4,8,60,3165232,0.258
Job88,20619000,20634582,1156794,1141212,1.0198,0.661718,0.743938,0.710488,0.98653,0.5,0,1,1,4,14.1468,0,1,1.01365,0,9,9,0,0,GNMT,4,16,6,1134336,0.259
Job89,20717000,20739038,3580290,3558252,1.00639,0.578962,1.00639,0.590419,0.993845,1,1,1,1,1,14.0849,0,1,1.00619,0,0,0,0,0,GNMT,1,64,67,3557568,1
Job90,20984000,21062535,3080871,3002336,1.02646,0.578279,1.02646,0.585979,0.974509,1,1,1,1,1,14.3727,0,1,1.02616,0,0,0,0,0,VGG19,1,32,55,3001456,1
