max schd: 0.011757, max dp: 0.008571, max job: 121
Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job73,2777269000,2777275045,2692038106,2692032061,0.818815,0.987721,0.763769,0.987768,0.942685,1,1,1,8,1,68.7229,0,1,1,0,0,0,0,0,GNMT,8,8,674,436063736,0.142
Job74,2816171000,2816181377,19865673,19855296,1.10024,0.646155,1.09994,0.646891,0.814426,1,1,1,4,1,55.4251,0,1,1.00052,0,0,0,0,0,BERTLARGE,4,32,252,5563832,0.264
Job75,2816200000,2816206799,6538303,6531504,1.07827,0.632883,1.07807,0.640321,0.798216,1,1,1,4,1,54.3454,0,1,1.00104,0,0,0,0,0,GNMT,4,16,194,1979616,0.259
Job76,2821607000,2821610080,59283530,59280450,1.15747,0.664296,1.15453,0.664557,0.774225,1,1,1,4,1,52.7843,0,1,1.00005,0,0,0,0,0,BERTLARGE,4,32,355,16561400,0.264
Job77,2821611000,2821629067,58129037,58110970,1.18718,0.681739,1.18413,0.682299,0.774518,1,1,1,4,1,52.8195,0,1,1.00031,0,0,0,0,0,VGG19,4,8,350,15847216,0.258
Job78,2823568000,2823624887,120015927,119959040,1.26757,0.706395,1.26127,0.706686,0.725447,1,1,1,4,1,49.6003,0,1,1.00047,0,0,0,0,0,VGG19,4,8,407,32659312,0.258
Job79,2835723000,2835732853,355938053,355928200,1.35354,0.743297,1.33851,0.743398,0.716732,1,1,1,4,1,49.2867,0,1,1.00003,0,0,0,0,0,ResNet50,4,32,509,91764520,0.255
Job80,2872930000,2872966020,11362440,11326420,1.31211,0.742425,1.31082,0.744078,0.741078,1,1,1,4,1,50.6036,0,1,1.00318,0,0,0,0,0,GPT2_SMALL,4,64,208,2934608,0.26
Job81,2872964000,2873029215,1599875,1534660,1.04264,0.207943,1.04264,0.209715,0.959237,1,1,1,1,1,50.008,0,1,1.04249,0,0,0,0,0,ResNet50,1,128,188,1534440,1
Job82,2874551000,2874551818,9450128,9449310,1.2303,0.698375,1.23005,0.702007,0.746257,1,1,1,4,1,50.7601,0,1,1.00009,0,0,0,0,0,VGG19,4,8,206,2619568,0.258
Job83,2875256000,2875270982,62832912,62817930,1.32247,0.724776,1.32105,0.725362,0.69519,1,1,1,4,1,47.3349,0,1,1.00024,0,0,0,0,0,VGG19,4,8,363,17126704,0.258
Job84,2878204000,2878214412,20304342,20293930,1.36409,0.756567,1.36282,0.757526,0.713068,1,1,1,4,1,48.5589,0,1,1.00051,0,0,0,0,0,GPT2_SMALL,4,64,244,5238032,0.26
Job85,2893118000,2893127917,22570181,22560264,1.23981,0.681105,1.23971,0.683581,0.694327,1,1,1,4,1,47.2388,0,1,1.00044,0,0,0,0,0,GNMT,4,16,269,6628656,0.259
Job86,2964419000,2964436833,8740333,8722500,1.38826,0.747571,1.38826,0.752074,0.660414,1,1,1,4,1,45,0,1,1.00204,0,0,0,0,0,VGG19,4,8,201,2422000,0.258
Job87,2984229000,2984253797,35928837,35904040,1.47109,0.788596,1.47109,0.789185,0.661308,1,1,1,4,1,45,0,1,1.00069,0,0,0,0,0,GPT2_SMALL,4,64,309,9247696,0.26
Job88,3058681000,3058693093,1587573573,1587561480,1.02267,0.59158,0.978036,0.591595,0.89931,1,1,1,4,1,63.9443,0,1,1.00001,0,0,0,0,0,VGG19,4,8,673,431596144,0.258
Job89,3064454000,3064505058,1779305468,1779254410,1.06039,0.615976,1.01642,0.615983,0.91785,1,1,1,4,1,65.1156,0,1,1.00003,0,0,0,0,0,GPT2_SMALL,4,64,677,457050384,0.26
Job90,3075445000,3075484976,659049766,659009790,1.13454,0.655692,1.12407,0.655738,0.810624,1,1,1,4,1,55.6392,0,1,1.00006,0,0,0,0,0,VGG19,4,8,603,179188912,0.258
Job91,3078170000,3078193705,852592739,852569034,1.22289,0.698947,1.20787,0.69899,0.789265,1,1,1,4,1,54.3388,0,1,1.00003,0,0,0,0,0,ResNeXt,4,8,614,220882336,0.253
Job92,3078186000,3078192835,761947055,761940220,1.23391,0.704926,1.21875,0.704948,0.788771,1,1,1,4,1,54.3041,0,1,1.00001,0,0,0,0,0,GPT2_SMALL,4,64,608,195739728,0.26
Job93,3078791000,3078900064,572746,463682,1.23592,0.283146,1.23592,0.294049,0.809577,1,1,1,1,1,47,0,1,1.23521,0,0,0,0,0,ResNeXt,1,32,88,463416,1
Job94,3083907000,3083934956,3438313782,3288950936,0.935368,1.07145,0.841136,1.07147,1.01729,0.870892,0.741784,18,6.96714,1.25822,63.9148,12,18,1.04541,0,38,38,0,0,GPT2_SMALL,8,32,697,543655064,0.139
Job95,3091811000,3091819747,381758547,381749800,1.11811,0.663604,1.11456,0.663679,0.867687,1,1,1,4,1,59.1918,0,1,1.00002,0,0,0,0,0,ResNet50,4,32,529,98418280,0.255
Job96,3092234000,3092385764,383990564,383838800,0.993996,0.589972,0.990877,0.590081,0.867147,1,1,1,4,1,59.1751,0,1,1.0004,0,0,0,0,0,GNMT,4,16,544,111415200,0.259
Job97,3093291000,3093309220,369599220,369581000,1.11546,0.662486,1.11207,0.662563,0.869749,1,1,1,4,1,59.3259,0,1,1.00005,0,0,0,0,0,ResNet50,4,32,521,95282600,0.255
Job98,3093660000,3093671531,254615,243084,1.23379,0.824487,1.23373,1.08895,0.720202,1,1,1,4,1,51.3009,0,1,1.04744,0,0,0,0,0,ResNeXt,4,8,1,118536,0.253
Job99,3093838000,3093849164,422596,411432,1.12224,0.734341,1.12217,0.927811,0.738767,1,1,1,4,1,51.6039,0,1,1.02713,0,0,0,0,0,GNMT,4,16,13,204528,0.259
Job100,3094082000,3094093354,1474640404,1474629050,1.02882,0.597443,0.987476,0.597459,0.893929,1,1,1,4,1,63.333,0,1,1.00001,0,0,0,0,0,VGG19,4,8,667,400897840,0.258
Job101,3094311000,3094409228,648690408,648592180,1.13122,0.654771,1.12122,0.654817,0.813001,1,1,1,4,1,55.7856,0,1,1.00015,0,0,0,0,0,VGG19,4,8,602,176357104,0.258
Job102,3095787000,3095788227,6301595665,5456112146,0.94589,0.732466,0.625595,0.732474,1.03634,0.603246,0.332323,31,4.51121,2.75821,44.6171,11,31,1.15496,0,243,243,0,0,ResNet50,8,16,727,1919073360,0.13
Job103,3098091000,3098098204,4763953867,4074762495,0.990315,0.931216,0.780399,0.931224,0.904584,0.734198,0.478218,22,5.71814,1.71652,53.1658,9,22,1.16914,0,104,104,0,0,BERTLARGE,8,16,714,976006160,0.142
Job104,3101498000,3101568603,351398403,351327800,1.11138,0.661056,1.10823,0.661136,0.872937,1,1,1,4,1,59.5405,0,1,1.0002,0,0,0,0,0,ResNet50,4,32,504,90579080,0.255
Job105,3101505000,3101521165,306350055,306333890,1.05569,0.62749,1.05238,0.62758,0.871167,1,1,1,4,1,59.4289,0,1,1.00005,0,0,0,0,0,VGG19,4,8,484,83321392,0.258
Job106,3101512000,3101519421,326193081,326185660,1.11438,0.662744,1.111,0.66279,0.87337,1,1,1,4,1,59.5716,0,1,1.00002,0,0,0,0,0,GPT2_SMALL,4,64,485,83810384,0.26
Job107,3134865000,3134905746,1115816,1075070,1.03808,0.20191,1.03808,0.206392,0.963483,1,1,1,1,1,56,0,1,1.0379,0,0,0,0,0,GNMT,1,64,174,1074880,1
Job108,3140207000,3140352774,404452374,404306600,1.13267,0.670692,1.12759,0.670765,0.856535,1,1,1,4,1,58.5275,0,1,1.00036,0,0,0,0,0,ResNet50,4,32,537,104230760,0.255
Job109,3140238000,3140308860,282975954,282905094,1.01884,0.608922,1.01583,0.608968,0.879649,1,1,1,4,1,60.0083,0,1,1.00025,0,0,0,0,0,BERTLARGE,4,32,470,78941048,0.264
Job110,3140287000,3140301874,364047762,364032888,1.11208,0.661918,1.10829,0.662008,0.867906,1,1,1,4,1,59.2217,0,1,1.00004,0,0,0,0,0,ResNeXt,4,8,520,94344952,0.253
Job111,3140308000,3140393952,418244752,418158800,1.0771,0.63664,1.07211,0.636707,0.853855,1,1,1,4,1,58.3443,0,1,1.00021,0,0,0,0,0,VGG19,4,8,548,113718640,0.258
Job112,3149851000,3149856210,498460,493250,1.01058,0.18576,1.01058,0.188215,0.989548,1,1,1,1,1,59,0,1,1.01056,0,0,0,0,0,BERTLARGE,1,128,91,493240,1
Job113,3232813000,3232815001,353915,351914,1.00631,0.195099,1.00631,0.198825,0.994346,1,1,1,1,1,57,0,1,1.00569,0,0,0,0,0,GPT2_SMALL,1,256,71,351696,1
Job114,3247844000,3247846124,408645,406521,1.00537,0.23689,1.00537,0.254601,0.994802,1,1,1,1,1,57,0,1,1.00522,0,0,0,0,0,GNMT,1,64,83,406464,1
Job115,3249085000,3249099530,516558,502028,1.0291,0.228449,1.0291,0.241253,0.971872,1,1,1,1,1,57.1947,0,1,1.02894,0,0,0,0,0,GNMT,1,64,92,501952,1
Job116,3249501000,3249509014,360644,352630,1.02328,0.22117,1.02328,0.231833,0.977779,1,1,1,1,1,57.2788,0,1,1.02273,0,0,0,0,0,ResNeXt,1,32,73,352440,1
Job117,3251164000,3251171513,660332483,660324970,1.17544,0.669313,1.15819,0.669361,0.782414,1,1,1,4,1,53.9969,0,1,1.00001,0,0,0,0,0,VGG19,4,8,604,179546416,0.258
Job118,3266329000,3266338783,511811,502028,1.01964,0.22423,1.01964,0.236673,0.980886,1,1,1,1,1,58,0,1,1.01949,0,0,0,0,0,GNMT,1,64,93,501952,1
Job119,3280601000,3280610501,1057837113,1057827612,1.13647,0.659933,1.10729,0.659964,0.849292,1,1,1,4,1,59.2744,0,1,1.00001,0,0,0,0,0,ResNeXt,4,8,622,274047048,0.253
Job120,3280643000,3280682605,505481,465876,1.08653,0.682169,1.08646,0.715988,0.824758,1,1,1,4,1,60.8556,0,1,1.08501,0,0,0,0,0,BERTLARGE,4,32,3,155192,0.264
Job121,3280676000,3280759155,101804891,101721736,0.964951,0.585997,0.964499,0.586115,0.928789,1,1,1,4,1,63.2389,0,1,1.00082,0,0,0,0,0,BERTLARGE,4,32,398,28400312,0.264
Job122,3280683000,3280690338,374683978,374676640,1.17154,0.682404,1.16058,0.682446,0.830756,1,1,1,4,1,57.0262,0,1,1.00002,0,0,0,0,0,GPT2_SMALL,4,64,526,96265936,0.26
Job123,3281209000,3281209000,2620256,2620256,0.999082,0.612629,0.999082,0.617683,0.897059,1,1,1,4,1,61,0,1,1,0,0,0,0,0,BERTLARGE,4,32,141,756152,0.264
Job124,3291146000,3291213171,4733740115,4029778778,0.992878,0.912381,0.769086,0.912389,0.905619,0.692982,0.441082,15,5.52744,1.7958,52.0045,4,15,1.17469,0,101,101,0,0,BERTLARGE,8,16,715,1006057936,0.142
