max schd: 0.009656, max dp: 0.001587, max job: 52
Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job77,785741000,785775285,1071773,1037488,0.239369,0.168404,0.239369,0.170413,4.51738,0.333333,0,1,1,8,21,0,1,1.03305,0,0,0,0,0,ResNeXt,8,4,72,1018392,0.13
Job78,786949000,787028970,207132,127162,0.464958,0.334249,0.464958,0.356698,2.86495,0.333333,0,1,1,8,21,0,1,1.62888,0,0,0,0,0,GPT2_SMALL,8,32,1,126104,0.139
Job79,787451000,787657129,1362293,1156164,0.245599,0.173554,0.245458,0.174487,4.06359,0.333333,0,1,1,8,21.5588,0,1,1.17829,0,9,9,0,0,BERTLARGE,8,16,87,1191696,0.142
Job80,788067000,788119068,186915,134847,0.36505,0.265614,0.365002,0.282473,3.53929,0.333333,0,1,1,8,22.0798,0,1,1.38613,0,0,0,0,0,BERTLARGE,8,16,2,137808,0.142
Job81,788239000,788239963,32647032,32547478,0.346101,0.245516,0.345415,0.245691,2.43546,0.253015,0.00402003,2,2.02412,3.98794,22.0965,0,2,1.00306,0,49,49,0,0,VGG19,8,4,231,19323896,0.136
Job82,803078000,803213437,244589571,244403109,0.758954,0.516836,0.722336,0.516882,1.16798,0.939969,0.879939,17,6.21462,1.46892,30.0987,0,17,1.00076,0,3,3,0,0,BERTLARGE,8,16,263,50660560,0.142
Job83,803485000,803487241,326781955,326770478,0.765083,0.514709,0.703025,0.514786,1.0313,1,1,7,7.35708,1.16073,34.8109,0,7,1.00004,0,0,0,0,0,VGG19,8,4,276,60170264,0.136
Job84,849033000,849186266,1737766,1584500,0.227184,0.165253,0.227107,0.16676,4.81,0.333333,0,1,1,8,23.7468,0,1,1.09673,0,11,11,0,0,VGG19,8,4,112,1527000,0.136
Job85,849473000,849542645,1478808,1409163,0.210751,0.153569,0.210711,0.155018,5.05525,0.4,0,1,1,8,23.8776,0,1,1.04942,0,4,4,0,0,ResNet50,8,16,102,1395696,0.13
Job86,851127000,851189770,1432555,1369785,0.218233,0.157462,0.218233,0.159035,4.88716,0.4,0,1,1,8,23,0,1,1.04582,0,0,0,0,0,ResNet50,8,16,99,1356720,0.13
