Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job129,829807000,829807000,764330,764330,1,1,1,1.3544,1,1,1,0,8.92307,0,GNMT,1,1075,764330
Job130,829807000,829807000,705533,705533,1,1,1,1.31344,1,1,1,0,9,0,VGG19,1,1050,705533
Job131,830633000,830633000,201682,201682,1,1,1,1.55403,1,1,1,0,8.90666,0,BERTLARGE,1,268,201682
Job132,830633000,830633000,182857,182857,1,1,1,1.43017,1,1,1,0,9,0,ResNet50,1,209,182857
Job133,834663000,834663000,144208,144208,1,1,1,1.99441,1,1,1,0,7,0,BERTLARGE,1,114,144208
Job134,842166000,842166000,114298,114298,1,1,1,1.66927,1,1,1,0,6,0,GPT2_SMALL,1,39,114298
Job135,856170000,856170000,116834,116834,1,1,1,1.64536,1,1,1,0,5,0,GPT2_SMALL,1,46,116834
Job136,879707000,879707000,377981,377981,1,1,1,2.12372,1,1,1,0,5,0,GNMT,1,748,377981
Job137,883158000,883158000,247438,247438,1,1,1,1.2273,1,1,1,0,5,0,GPT2_SMALL,1,429,247438
Job138,916193000,916193000,456910,456910,1,1,1,1.12384,1,1,1,0,3.99781,0,ResNeXt,1,839,456910
Job139,916194000,916194000,498133,498133,1,1,1,1.51057,1,1,1,0,3.91524,0,VGG19,1,882,498133
Job140,917921000,917921000,565706,565706,1,1,1,1.08815,1,1,1,0,3.98409,0,GPT2_SMALL,1,964,565706
Job141,917930000,917930000,1086110,1086110,1,1,1,1.04861,1,1,1,0,3.51257,0,ResNeXt,1,1105,1086110
Job142,919650000,919650000,191150,191150,1,1,1,1.3576,1,1,1,0,3.97606,0,ResNeXt,1,246,191150
Job143,919650000,919650000,186574,186574,1,1,1,1.32559,1,1,1,0,4,0,GPT2_SMALL,1,227,186574
Job144,977077000,977077000,18479310,18479310,1,1,1,1.00273,1,1,1,0,2.94995,0,ResNeXt,1,1351,18479310
Job145,996104000,996104000,235674632,235674632,1,0.985154,1,0.985339,1,1,1,0,5.09897,0,GPT2_SMALL,2,1973,235674632
Job146,1002029000,1002029000,603713,603713,1,1,1,1.4954,1,1,1,0,3.69952,0,GNMT,1,985,603713
Job147,1002029000,1002029000,422308,422308,1,1,1,1.2052,1,1,1,0,4,0,BERTLARGE,1,813,422308
Job148,1002907000,1002907000,575812,575812,1,1,1,1.1056,1,1,1,0,3.91852,0,ResNet50,1,969,575812
Job149,1002908000,1002908000,528892,528892,1,1,1,1.11606,1,1,1,0,4,0,ResNet50,1,919,528892
Job150,1004053000,1004053000,253778,253778,1,1,1,1.22037,1,1,1,0,4,0,GPT2_SMALL,1,460,253778
Job151,1004053000,1004053000,375767,375767,1,1,1,1.8118,1,1,1,0,3.67536,0,VGG19,1,741,375767
Job152,1059373000,1059373000,726273,726273,1,1,1,1.30178,1,1,1,0,3.08574,0,VGG19,1,1062,726273
Job153,1060037000,1060037000,928488,928488,1,1,1,1.2215,1,1,1,0,3.06707,0,VGG19,1,1097,928488
Job154,1070705000,1070705000,22756110,22756110,1,0.999622,1,1.00184,1,1,1,0,7.16901,0,ResNeXt,1,1438,22756110
Job155,1070705000,1070705000,18769351,18769351,1,1,1,1.01077,1,1,1,0,6.63297,0,GNMT,1,1354,18769351
Job156,1070742000,1070742000,18736070,18736070,1,1,1,1.01079,1,1,1,0,6.63904,0,GNMT,1,1353,18736070
Job157,1070743000,1070743000,19037930,19037930,1,1,1,1.00241,1,1,1,0,6.692,0,GPT2_SMALL,1,1360,19037930
Job158,1085610000,1085610000,21921516,21921516,1,0.99961,1,1.00734,1,1,1,0,7.44344,0,VGG19,1,1411,21921516
Job159,1085610000,1085610000,22429646,22429646,1,0.999619,1,1.00718,1,1,1,0,7.3664,0,VGG19,1,1433,22429646
Job160,1088034000,1088034000,396352,396352,1,1,1,1.22161,1,1,1,0,11.8932,0,BERTLARGE,1,778,396352
Job161,1088035000,1088035000,359022,359022,1,1,1,1.14632,1,1,1,0,11.9916,0,GPT2_SMALL,1,709,359022
Job162,1088036000,1088036000,19948105,19948105,1,0.999572,1,1.00808,1,1,1,0,7.30135,0,VGG19,1,1386,19948105
Job163,1088037000,1088037000,19571758,19571758,1,0.999561,1,1.00191,1,1,1,0,7.36447,0,GPT2_SMALL,1,1375,19571758
Job164,1089176000,1089176000,593602,593602,1,1,1,1.08366,1,1,1,0,11.0098,0,GPT2_SMALL,1,981,593602
Job165,1089177000,1089177000,742625,742625,1,1,1,1.36858,1,1,1,0,10.5768,0,GNMT,1,1069,742625
Job166,1089801000,1089801000,2139482,2139482,0.994269,0.996195,0.610135,1.04997,1.00608,1,1,0,10.0417,0,ResNet50,4,1146,2139482
Job167,1090064000,1090064000,4576680,4576680,0.9973,0.998203,0.655899,1.04373,1.00283,1,1,0,9.29159,0,GNMT,4,1181,4576680
Job168,1090067000,1090067000,4460935,4460935,0.990992,0.99194,0.641412,1.00789,1.00291,0.5,0,0,9.3497,0,BERTLARGE,4,1175,4488651
Job169,1090959000,1090979000,206750,186750,1.1071,1.0744,1.1071,1.45513,0.903265,1,1,0,12,0,ResNeXt,1,228,186750
Job170,1090959000,1090959000,292807,292807,1,0.987651,1,2.28575,1,1,1,0,11.7061,0,VGG19,1,568,292807
Job171,1092500000,1092500000,253778,253778,1,1,1,1.22037,1,1,1,0,10,0,GPT2_SMALL,1,461,253778
Job172,1094822000,1094822000,2285037,2285037,1,1,0.849483,1.11923,1,1,1,0,7.18988,0,VGG19,4,1152,2285037
Job173,1095151000,1095151000,221950,221950,1,1,1,1.29341,1,1,1,0,8.95487,0,ResNeXt,1,329,221950
Job174,1095151000,1095151000,211934,211934,1,1,1,1.27588,1,1,1,0,9,0,GPT2_SMALL,1,293,211934
Job175,1108307000,1108307000,171880169,171880169,0.93948,0.93628,0.909305,0.937523,1.06451,1,1,0,6.59929,0,VGG19,4,1847,171880169
Job176,1110690000,1110690000,350879,350879,1,1,1,1.9225,1,1,1,0,4,0,VGG19,1,695,350879
Job177,1115331000,1115331000,661474,661474,1,1,1,1.12196,1,1,1,0,4,0,BERTLARGE,1,1024,661474
Job178,1116016000,1116016000,248032,248032,1,1,1,1.40823,1,1,1,0,4,0,BERTLARGE,1,432,248032
Job179,1122029000,1122029000,186323392,186323392,0.919834,0.919111,0.821095,0.920018,1.08725,1,1,0,7.30872,0,GNMT,4,1915,186323392
Job180,1122645000,1122645000,4552883,4552883,1,1,1,1.01587,1,1,1,0,5.96521,0,BERTLARGE,4,1179,4552883
Job181,1122645000,1122645000,4394506,4394506,1,1,1,1.01059,1,1,1,0,6,0,GPT2_SMALL,4,1171,4394506
Job182,1128228000,1128228000,335324,335324,1,1,1,2.00845,1,1,1,0,5.64878,0,VGG19,1,663,335324
Job183,1128229000,1128229000,217550,217550,1,1,1,1.30114,1,1,1,0,6,0,ResNeXt,1,311,217550
Job184,1148546000,1148546000,25744873,25744873,1,1,1,1.00214,1,1,1,0,6.79348,0,ResNet50,1,1607,25744873
Job185,1148547000,1148547000,25765675,25765675,1,1,1,1.00658,1,1,1,0,6.79203,0,VGG19,1,1608,25765675
Job186,1151950000,1151950000,20429060,20429060,1,1,1,1.00989,1,1,1,0,7,0,GNMT,1,1392,20429060
Job187,1174925000,1174925000,535402,535402,1,1,1,1.15513,1,1,1,0,5.65162,0,BERTLARGE,1,926,535402
Job188,1174926000,1174926000,348878,348878,1,1,1,1.15121,1,1,1,0,6,0,GPT2_SMALL,1,690,348878
Job189,1176018000,1176018000,176097560,176097560,0.815919,0.795852,0.673263,0.796248,1.22575,1,1,0,8.91364,0,ResNet50,4,1860,176097560
Job190,1176043000,1176043000,718026,718026,1,1,1,1.38608,1,1,1,0,6.7973,0,GNMT,1,1055,718026
Job191,1176043000,1176043000,572482,572482,1,1,1,1.14364,1,1,1,0,7,0,BERTLARGE,1,968,572482
Job192,1176822000,1176822000,338912,338912,1,1,1,2.43976,1,1,1,0,6.46275,0,GNMT,1,669,338912
Job193,1176826000,1176826000,156830,156830,1,1,1,1.47286,1,1,1,0,7,0,ResNeXt,1,145,156830
Job194,1179128000,1179128000,191601654,191340104,0.791002,0.767971,0.65593,0.768113,1.26472,1,1,1,9.16377,0,GPT2_SMALL,4,1949,191273746
Job195,1184261000,1184261000,24975974,24975974,1,0.96053,1,0.962226,1,1,1,0,8.98786,0,GPT2_SMALL,1,1563,24975974
Job196,1184265000,1184265000,24496750,24496750,1,0.960934,1,0.962836,1,1,1,0,8.9777,0,ResNeXt,1,1530,24496750
