max schd: 0.016036, max dp: 0.000144, max job: 17
Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job123,2189751000,2189751000,10372372,10372372,1.00008,1.00008,1.00008,1.00347,1,1,1,1,1,4,3.30143,0,1,1,0,0,0,0,0,BERTLARGE,4,32,172,10371512,0.264
Job124,2197400000,2197400000,4620946,4620946,1.00015,1.00015,1.00015,1.01442,1,1,1,1,1,1,3.67661,0,1,1,0,0,0,0,0,ResNet50,1,128,116,4620264,1
Job125,2198108000,2198108000,403220,403220,1.00025,1.00025,1.00025,1.21043,1,1,1,1,1,1,5,0,1,1,0,0,0,0,0,VGG19,1,32,22,403120,1
Job126,2237893000,2237893000,36508167,36508167,1.0002,1.0002,1.0002,1.0035,1,1,1,1,1,1,3.99822,0,1,1,0,0,0,0,0,GNMT,1,64,264,36500928,1
Job127,2237958000,2237958000,39773250,39773250,1.00069,1.00069,1.00069,1.00154,1,1,1,1,1,1,3.91627,0,1,1,0,0,0,0,0,GPT2_SMALL,1,256,272,39746000,1
Job128,2319383000,2319383000,16547204,16547204,1.0002,1.0002,1.0002,1.00751,1,1,1,1,1,1,2,0,1,1,0,0,0,0,0,GNMT,1,64,217,16543936,1
Job129,2459083000,2459083000,17399112,17399112,1.00068,1.00068,1.00068,1.00502,1,1,1,1,1,1,1.7801,0,1,1,0,0,0,0,0,ResNeXt,1,32,222,17387256,1
Job130,2462427000,2462427000,10803875,10803875,1.00002,1.00002,1.00002,1.00327,1,1,1,1,1,1,2,0,1,1,0,0,0,0,0,BERTLARGE,1,128,174,10803640,1
Job131,2473713000,2473713000,24736511,24736511,1.00008,1.00008,1.00008,1.0015,1,1,1,1,1,4,1.98666,0,1,1,0,0,0,0,0,BERTLARGE,4,32,246,24734456,0.264
Job132,2476812000,2476812000,33998072,33998072,1.00042,1.00042,1.00042,1.00233,1,1,1,1,1,4,1.91189,0,1,1,0,0,0,0,0,ResNet50,4,32,263,33983880,0.255
Job133,2501445000,2501445000,12318483,12318483,1.00068,1.00068,1.00068,1.00681,1,1,1,1,1,1,1.81419,0,1,1,0,0,0,0,0,ResNeXt,1,32,188,12310104,1
Job134,2513099000,2513099000,14240750,14240750,1.00002,1.00002,1.00002,1.00249,1,1,1,1,1,1,1.98037,0,1,1,0,0,0,0,0,BERTLARGE,1,128,203,14240440,1
Job135,2514043000,2514043000,29310765,29310765,1.0005,1.0005,1.0005,1.00167,1,1,1,1,1,4,1.9727,0,1,1,0,0,0,0,0,GPT2_SMALL,4,64,254,29296016,0.26
Job136,2528140000,2528140000,36565940,36565940,1.0005,1.0005,1.0005,1.00144,1,1,1,1,1,4,1.9112,0,1,1,0,0,0,0,0,GPT2_SMALL,4,64,265,36547536,0.26
Job137,2546601000,2546601000,251937006,251937006,1.00006,1.00006,1.00006,1.00023,1,1,1,1,1,8,1.67341,0,1,1,0,0,0,0,0,BERTLARGE,8,16,362,251921232,0.142
Job138,2608653000,2608653000,151551812,151551812,1.0003,1.0003,1.0003,1.00076,1,1,1,1,1,1,2,0,1,1,0,0,0,0,0,VGG19,1,32,335,151506352,1
Job139,2861740000,2861740000,249240,249240,1.00039,1.00039,1.00039,1.43123,1,1,1,1,1,4,1,0,1,1,0,0,0,0,0,ResNeXt,4,8,9,249144,0.253
