Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job159,2418837000,2418837000,62435350,62435350,0.621848,0.231329,0.607881,0.231369,1.61535,0.333333,0,0,26.4396,0,GPT2_SMALL,4,7254,62173210
Job160,2422419000,2422439000,4414910,4394910,1.00455,0.230837,1.00455,0.231446,0.99547,1,1,0,27,0,ResNeXt,1,7075,4394910
Job161,2427451000,2427471000,24389279,24369279,0.608826,0.233498,0.598579,0.234044,1.68138,0.5,0,0,27.3879,0,VGG19,4,7202,23904633
Job162,2433436000,2433436000,63386230,63386230,1,0.232286,1,0.232325,1,1,1,0,26.0234,0,GPT2_SMALL,1,7258,63386230
Job163,2439011000,2439011000,375767,375767,1,0.347218,1,0.411188,1,1,1,0,28,0,VGG19,1,80,375767
Job164,2439592000,2439592000,29121816,29121816,0.619663,0.232444,0.603234,0.232816,1.61803,0.5,0,0,26.5965,0,GNMT,4,7213,29121816
Job165,2446161000,2446161000,389557,389557,1,0.385112,1,0.480021,1,1,1,0,27,0,GNMT,1,87,389557
Job166,2446555000,2446555000,10143418,10143418,0.617305,0.234136,0.598522,0.234385,1.62962,0.5,0,0,26.8944,0,GPT2_SMALL,4,7128,10100992
Job167,2452096000,2452096000,3787318,3787318,1,0.237025,1,0.238097,1,1,1,0,27,0,BERTLARGE,1,7062,3787318
Job168,2459476000,2459496000,103474680,103454680,0.345563,0.23887,0.338102,0.238913,2.90208,0.666667,0,0,23.7338,0,BERTLARGE,8,7304,103210865
Job169,2480539000,2480539000,4458521,4458521,1,0.244847,1,0.247566,1,1,1,0,25.1645,0,GNMT,1,7077,4458521
Job170,2485014000,2485034000,30160529,30140529,0.684092,0.242192,0.667867,0.242666,1.49434,0.5,0,0,24.5097,0,VGG19,4,7214,29564733
Job171,2499303000,2499323000,25141794,25121794,1.0008,0.239246,1.0008,0.23935,0.999205,1,1,0,23.7731,0,GPT2_SMALL,1,7205,25121794
Job172,2534033000,2534053000,7756246,7736246,1.00259,0.243227,1.00259,0.243577,0.997421,1,1,0,23,0,GPT2_SMALL,1,7115,7736246
Job173,2542577000,2542597000,110442,90442,1.22114,0.742871,1.22114,1.43866,0.818909,1,1,0,23,0,BERTLARGE,1,10,90442
Job174,2643544000,2643544000,180451594,97332389,1.24824,0.319149,0.791883,0.319175,0.806768,1,1,10,150.91,0,GPT2_SMALL,1,7298,96667426
Job175,2657288000,2657288000,2000786,1951786,0.792319,0.220727,0.770645,0.221848,1.31459,1,1,1,88.7167,0,GPT2_SMALL,1,5095,1885694
Job176,2657292000,2657292000,1871326,1848326,0.766074,0.217352,0.746467,0.218515,1.36383,1,1,1,90.7368,0,GPT2_SMALL,1,4729,1781718
Job177,2657296000,2657296000,1948248,1907248,0.797592,0.225492,0.775235,0.227384,1.33172,1,1,1,89.6492,0,BERTLARGE,1,4848,1814662
Job178,2657299000,2657319000,1697742,1677742,0.710727,0.207804,0.697876,0.208976,1.41877,1,1,0,93.6088,0,GPT2_SMALL,1,4388,1677742
