Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job174,1829650000,3341135000,1998817326,485532326,0.678397,0.619415,0.606041,0.619424,1.47438,0.624948,0.249895,1,135.887,0,GPT2_SMALL,2,1412,485466070
Job175,1829662000,3121720056,1661134705,369076649,0.783527,0.677085,0.697455,0.677145,1.2769,1,1,0,129.127,0,VGG19,2,1369,369076649
Job176,1829674000,5527735422,5398663571,1403047723,1.5474,0.836779,0.855779,0.836804,0.64732,0.630267,0.260535,10,90.077,0,GNMT,2,1443,1400840897
Job177,1829685000,5858300002,6435174851,1784116924,1.79668,0.894625,0.935239,0.894633,0.55687,0.556856,0.113712,10,77.1745,0,BERTLARGE,2,1450,1783224689
Job178,1829703000,5635700097,5963713057,1523288294,1.79647,0.917485,0.947838,0.917514,0.557496,0.927669,0.855338,10,82.7377,0,GNMT,2,1447,1521081747
Job179,1829713000,5524786885,5070776801,1171443660,1.57173,0.89714,0.912211,0.897171,0.636789,0.722637,0.445273,4,94.9889,0,GNMT,2,1440,1170562695
Job180,1837870000,1895255560,259874908,54566862,1.27636,0.847485,1.2661,0.847612,0.78543,1,1,2,150.838,0,GPT2_SMALL,1,949,54464582
Job181,1837879000,1895692959,273596392,57360540,1.27653,0.831344,1.26672,0.831526,0.785952,1,1,2,151.114,0,BERTLARGE,1,957,57225160
Job182,1837897000,1895326683,272538247,56810768,1.29106,0.842182,1.28118,0.842621,0.781438,1,1,2,151.109,0,VGG19,1,953,56433913
Job183,1837905000,1974322141,280927519,59173659,1.27237,0.820879,1.26295,0.821283,0.790103,1,1,1,151.161,0,VGG19,1,963,58984933
Job184,1837914000,1895316089,264984495,55612748,1.27557,0.840734,1.26565,0.840881,0.785971,1,1,2,150.975,0,ResNet50,1,952,55510921
