Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job91,1307191000,1307191000,84670,84670,1,0.684165,1,1.15344,1,1,1,0,45,0,ResNeXt,1,56,84670
Job92,1311633000,1312330238,85549862,84852624,0.842003,0.442813,0.759563,0.443272,1.18811,1,1,0,47.813,0,GNMT,4,1074,84852624
Job93,1311659000,1324856704,105953929,92756225,0.940254,0.490346,0.847761,0.490596,1.06377,1,1,0,48.5217,0,ResNet50,4,1091,92756225
Job94,1311696000,1327642131,102724207,86778076,0.974314,0.508981,0.878309,0.509097,1.02646,1,1,0,48.5263,0,GPT2_SMALL,4,1080,86778076
Job95,1311728000,1327642131,74389704,58475573,1.06398,0.563953,0.960226,0.564424,0.940156,1,1,0,47.7165,0,ResNet50,4,958,58475573
Job96,1311759000,1341820468,75785436,45723968,1.38597,0.734641,1.2512,0.736069,0.722037,1,1,0,47.7405,0,GNMT,4,866,45723968
Job97,1311783000,1349960000,124618062,86441062,1.20969,0.6197,1.08807,0.619842,0.826732,1,1,0,47.7049,0,GPT2_SMALL,4,1077,86441062
Job98,1311814000,1349960000,94791896,56645896,1.38369,0.72481,1.24728,0.725065,0.722805,1,1,0,48.3094,0,GPT2_SMALL,4,948,56645896
Job99,1320261000,1382893000,245031650,182399650,0.669034,0.645399,0.607031,0.645591,1.49516,1,1,0,39.8481,0,ResNeXt,8,1329,182399650
Job100,1326729000,1425231244,104733032,6230788,3.56805,7.24992,3.21354,7.31576,0.28497,1,1,0,47.8873,0,ResNet50,16,343,6230788
Job101,1349940000,1358366550,71876902,63450352,1.13281,0.475361,1.13281,0.475581,0.882764,0.5,0,0,48.5668,0,ResNet50,2,999,63450352
Job102,1363483000,1386117704,150045399,127410695,0.557367,0.540555,0.511369,0.540706,1.79472,1,1,0,41.4671,0,BERTLARGE,8,1203,127410695
Job103,1366252000,1394250720,202296431,174297711,0.695596,0.65788,0.63846,0.658444,1.66322,0.666667,0,0,37.8594,0,VGG19,8,1261,150782327
Job104,1382873000,1431462032,56549549,7960517,1.51997,2.95793,1.36189,2.96974,0.662895,1,1,0,47.3109,0,BERTLARGE,16,371,7960517
Job105,1385202000,1405090108,1543050766,801092396,1.27693,1.12265,1.09875,1.12276,0.784728,0.973566,0.947132,6,31.6199,0,ResNet50,8,1581,799506460
Job106,1386151000,1386151000,63378622,63378622,1,0.427551,1,0.427683,1,1,1,0,45.6422,0,GPT2_SMALL,1,997,63378622
Job107,1392459000,1392459000,18857874,18857874,1,0.3958,1,0.396181,1,1,1,0,51.5519,0,GPT2_SMALL,1,529,18857874
Job108,1395462000,1439422549,44066758,106209,203.237,296.01,188.597,604.946,0.0112428,1,1,0,47.001,0,BERTLARGE,16,67,106209
Job109,1396823000,1397182862,8111462,7751600,0.796451,0.411894,0.721019,0.41612,1.26351,1,1,0,52.6775,0,GNMT,4,365,7751600
Job110,1397077000,1404934462,13346889,5489427,1.84937,0.954909,1.67268,0.959794,0.542423,1,1,0,52.5434,0,BERTLARGE,4,332,5489427
Job111,1398459000,1406605896,13932619,5785723,1.82905,0.945633,1.65645,0.950221,0.54837,1,1,0,52.5391,0,BERTLARGE,4,337,5785723
Job112,1398491000,1410423889,17250113,5317224,2.50443,1.29881,2.27345,1.31867,0.402852,1,1,0,51.9724,0,GNMT,4,330,5317224
Job113,1400205000,1411316874,23834538,12722664,1.5023,0.75316,1.35526,0.75795,0.667753,1,1,0,49.9832,0,GNMT,4,431,12722664
Job114,1400970000,1412391619,17318175,5896556,2.28571,1.16557,2.06942,1.1719,0.43884,1,1,0,51.301,0,ResNeXt,4,340,5896556
Job115,1405512000,1414420207,74323299,65415092,1.0561,0.520127,0.985139,0.520419,0.946961,1,1,0,41.5263,0,ResNeXt,4,1013,65415092
Job116,1411749000,1417612929,121998018,116134089,0.549897,0.522653,0.518341,0.523243,1.82049,1,1,0,36.5215,0,VGG19,8,1165,116134089
Job117,1436092000,1436112000,190402705,190382705,0.566604,0.547381,0.54762,0.547502,1.76521,1,1,0,32.879,0,BERTLARGE,8,1346,190382705
Job118,1449933000,1449953000,1505054799,780405997,1.33197,1.1697,1.14644,1.16994,0.766707,0.95838,0.875139,11,30.9236,0,VGG19,8,1574,764266534
Job119,1458646000,1458666000,155128,135128,0.994111,0.984377,0.982486,3.47899,1.7169,0.666667,0,0,37,0,ResNeXt,8,85,134840
Job120,1459041000,1459061000,21889723,21869723,0.93962,0.479216,0.911022,0.48006,1.0645,1,1,0,39.5653,0,ResNeXt,4,576,21869723
Job121,1459093000,1459093000,21546429,21546429,0.95651,0.489817,0.927425,0.492542,1.06653,0.5,0,0,39.6122,0,VGG19,4,563,21136149
Job122,1459154000,1459174000,21646163,21626163,0.938956,0.47893,0.910264,0.479685,1.06523,1,1,0,39.5974,0,BERTLARGE,4,571,21626163
Job123,1459364000,1459364000,35633949,35633949,0.962761,0.491592,0.964958,0.493249,1.03895,1,1,0,37.3163,0,VGG19,4,779,35633949
Job124,1461158000,1461178000,166670,146670,0.891383,0.898568,0.878631,2.2994,1.93353,1,1,0,41,0,ResNeXt,8,91,146670
