max schd: 0.127132, max dp: 0.022744, max job: 321
Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job85,402824000,402824000,35377285,35377285,1.02577,1.02018,0.539085,1.02133,0.976416,1,1,3,1.04717,7.81133,10.471,0,3,1,0,0,0,0,0,GPT2_SMALL,8,32,9163,34488632,0.139
Job86,406807000,406807000,1743619,1743619,1.00019,1.00019,1.00019,1.07412,1,1,1,1,1,1,9.62862,0,1,1,0,0,0,0,0,GNMT,1,64,5890,1743296,1
Job87,408417000,408417000,403220,403220,1.00025,1.00025,1.00025,1.21043,1,1,1,1,1,1,9.33138,0,1,1,0,0,0,0,0,VGG19,1,32,1525,403120,1
Job88,409041000,409041000,4540952,4540952,1.00041,1.00041,1.00041,1.01495,1,1,1,1,1,4,10.7616,0,1,1,0,0,0,0,0,ResNet50,4,32,7196,4539080,0.255
Job89,409819000,409819000,25467120,25467120,1.00069,0.993129,1.00069,0.994447,1,1,1,1,1,1,11.0017,0,1,1,0,0,0,0,0,GPT2_SMALL,1,256,9069,25449680,1
Job90,409902000,409902000,3438064,3438064,1,1,0.979735,1.02078,1,1,1,1,1,4,11.2323,0,1,1,0,0,0,0,0,VGG19,4,8,6872,3438064,0.258
Job91,410908000,410908000,506083438,506083438,1.00068,0.767017,1.00068,0.767104,1,1,1,1,1,1,18.8734,0,1,1,0,0,0,0,0,ResNeXt,1,32,9970,505737144,1
Job92,415267000,415267000,13071006,13071006,1.00015,1.00015,0.503549,1.00709,1,1,1,1,1,8,10.9617,0,1,1,0,0,0,0,0,ResNet50,8,16,8507,13069008,0.13
Job93,418256000,418256000,3550960,3550960,1,1,0.996461,1.02011,1,1,1,1,1,4,11.0399,0,1,1,0,0,0,0,0,VGG19,4,8,6894,3550960,0.258
Job94,419573000,419573000,141512,141512,1.00023,1.00023,0.953375,1.85031,1,1,1,1,1,4,12,0,1,1,0,0,0,0,0,ResNet50,4,32,165,141480,0.255
Job95,422701000,422701000,343383,343383,1.00011,1.00011,0.575482,1.3554,1,1,1,1,1,8,11,0,1,1,0,0,0,0,0,ResNet50,8,16,1180,343344,0.13
Job96,423294000,423294000,13629420,13629420,1.00055,0.98658,0.964608,0.991966,1,1,1,1,1,4,11.4121,0,1,1,0,0,0,0,0,ResNeXt,4,8,8538,13621952,0.253
Job97,425446000,425446000,4181969,4181969,1.00008,1.00008,0.940845,1.00852,1,1,1,1,1,4,11.6984,0,1,1,0,0,0,0,0,BERTLARGE,4,32,7059,4181624,0.264
Job98,425457000,425457000,599162,599162,1.00028,1.00028,0.87331,1.25088,1,1,1,1,1,4,13,0,1,1,0,0,0,0,0,GNMT,4,16,1904,598992,0.259
Job99,428951000,428951000,4245875,4245875,1.00016,0.993223,1.00016,1.00119,1,1,1,1,1,2,11.1122,0,1,1,0,0,0,0,0,GPT2_SMALL,2,128,7073,4245200,0.5
Job100,429919000,429919000,1044850,1044850,1.00016,1.00016,1.00016,1.0338,1,1,1,1,1,2,11.8314,0,1,1,0,0,0,0,0,GPT2_SMALL,2,128,3753,1044688,0.5
Job101,430514000,430514000,596848,596848,1,1,0.891869,1.13287,1,1,1,1,1,4,12.5108,0,1,1,0,0,0,0,0,VGG19,4,8,1884,596848,0.258
Job102,430545000,430545000,451893,451893,1.00066,1.00066,0.470659,1.19994,1,1,1,1,1,8,12.9269,0,1,1,0,0,0,0,0,ResNeXt,8,4,1590,451596,0.13
Job103,432574000,432574000,7356684,7356684,1.00047,0.974987,1.00047,0.983459,1,1,1,1,1,2,9.71003,0,1,1,0,0,0,0,0,ResNet50,2,64,7904,7353192,0.5
Job104,432611000,432611000,4472460,4472460,1.0005,0.959203,0.939328,0.966249,1,1,1,1,1,4,11.7218,0,1,1,0,0,0,0,0,GPT2_SMALL,4,64,7145,4470224,0.26
Job105,432642000,432642000,1999335,1999335,1.00025,0.913339,0.424953,0.929906,1,1,1,1,1,8,13.094,0,1,1,0,0,0,0,0,GPT2_SMALL,8,32,6246,1998840,0.139
Job106,433009000,433139310,2600595,2470285,0.890619,1.0403,0.247493,1.05721,1.1951,0.666667,0,1,1,16,12.5755,0,1,1.05275,0,4,4,0,0,GPT2_SMALL,16,16,6541,2329072,0.072
Job107,444494000,444494000,3535398,3535398,1,1,0.467648,1.03817,1,1,1,1,1,16,6,0,1,1,0,0,0,0,0,VGG19,16,2,6892,3535398,0.075
Job108,466774000,466774000,403753250,403753250,1.00002,0.74409,1.00002,0.744138,1,1,1,1,1,1,20.5302,0,1,1,0,0,0,0,0,BERTLARGE,1,128,9953,403744440,1
Job109,466780000,466780000,10088883,10088883,1.00015,1.00015,0.382093,1.00916,1,1,1,1,1,8,14.4767,0,1,1,0,0,0,0,0,ResNet50,8,16,8326,10087344,0.13
Job110,466926000,466926000,426356674,426356674,1.00069,0.750167,1.00069,0.750212,1,1,1,1,1,1,20.3406,0,1,1,0,0,0,0,0,GPT2_SMALL,1,256,9958,426064336,1
Job111,466946000,466946000,1654132360,1052261930,1.20646,0.480056,1.12766,0.480072,0.831049,1,1,22,1,1,61.4983,21,22,1.57198,0,0,0,0,0,GNMT,1,64,10025,1049533120,1
Job112,467032000,467032000,1133563913,851780025,1.07594,0.522003,1.03231,0.522021,0.93015,1,1,2,1,1,56.7682,1,2,1.33082,0,0,0,0,0,ResNeXt,1,32,10012,851122200,1
Job113,467037000,467037000,1508974994,992993674,1.17293,0.488158,1.09896,0.488177,0.853895,1,1,12,1,1,60.9378,11,12,1.51962,0,0,0,0,0,GNMT,1,64,10023,991476416,1
Job114,467079000,467079000,52266822,52266822,1.0002,0.951055,1.0002,0.953136,1,1,1,1,1,1,16.3554,0,1,1,0,0,0,0,0,GNMT,1,64,9342,52256448,1
Job115,467080000,467080000,38721162,38721162,0.988136,0.974603,0.36863,0.976816,1.01219,1,1,1,1,8,14.9444,0,1,1,0,0,0,0,0,ResNet50,8,16,9184,38715216,0.13
Job116,467247000,467247000,505898,505898,1.00013,1.00013,1.00013,1.1476,1,1,1,1,1,1,13.998,0,1,1,0,0,0,0,0,ResNet50,1,128,1748,505832,1
Job117,467248000,467248000,61181363,61181363,1.00068,0.953064,1.00068,0.954179,1,1,1,1,1,1,16.3968,0,1,1,0,0,0,0,0,ResNeXt,1,32,9458,61139544,1
Job118,468758000,468758000,4473980,4473980,1.00015,1.00015,1.00015,1.01489,1,1,1,1,1,1,16.6344,0,1,1,0,0,0,0,0,ResNet50,1,128,7155,4473320,1
Job119,468771000,468771000,3213140,3213140,1.00068,1.00068,1.00068,1.01139,1,1,1,1,1,1,16.9711,0,1,1,0,0,0,0,0,GPT2_SMALL,1,256,6842,3210960,1
Job120,468817000,468817000,4159250,4159250,1.00002,1.00002,1.00002,1.00851,1,1,1,1,1,1,16.7612,0,1,1,0,0,0,0,0,BERTLARGE,1,128,7026,4159160,1
Job121,468818000,468818000,4433791,4433791,1.00067,1.00067,1.00067,1.0179,1,1,1,1,1,1,16.6475,0,1,1,0,0,0,0,0,ResNeXt,1,32,7133,4430808,1
Job122,481127000,481127000,236190695,236190695,0.875429,1.03351,0.358956,1.0341,1.13623,0.835636,0.508013,26,2.39369,5.81062,20.9893,0,26,1,0,88,88,0,0,GNMT,8,8,9840,172514856,0.142
Job123,482796000,482796000,5934525387,3547039687,1.16739,1.75087,0.724734,1.75094,0.705212,0.962746,0.935722,232,7.3947,1.314,63.6415,118,232,1.67309,2,93,93,0,0,GNMT,8,8,9997,707787440,0.142
Job124,484137000,484137000,19592389,19592389,1.00068,0.951459,1.00068,0.954937,1,1,1,1,1,1,16.0092,0,1,1,0,0,0,0,0,ResNeXt,1,32,8891,19579032,1
Job125,487688000,487688000,16599856,16599856,1,0.942474,0.680305,0.946235,1,1,1,1,1,4,16.1911,0,1,1,0,0,0,0,0,VGG19,4,8,8746,16599856,0.258
Job126,492156000,492162639,3730823,3724184,0.468233,0.830128,0.174927,0.854855,2.28165,0.8,0,1,1,16,17,0,1,1.00178,0,0,0,0,0,VGG19,16,2,6895,3559074,0.075
Job127,507434000,507434000,12498200,12498200,0.960616,0.881832,0.520484,0.885895,1.04165,1,1,1,1,4,21.196,0,1,1,0,0,0,0,0,ResNet50,4,32,8475,12493000,0.255
Job128,507452000,507452000,14438488,14438488,0.966007,0.886131,0.535875,0.892706,1.03585,1,1,1,1,4,20.6143,0,1,1,0,0,0,0,0,GNMT,4,16,8574,14433408,0.259
Job129,508168000,508168000,10992688,10992688,0.954817,0.867519,0.504132,0.872338,1.04762,1,1,1,1,4,21.889,0,1,1,0,0,0,0,0,VGG19,4,8,8386,10992688,0.258
Job130,508202000,508202000,10917424,10917424,0.954507,0.866732,0.503472,0.871576,1.04797,1,1,1,1,4,21.9183,0,1,1,0,0,0,0,0,VGG19,4,8,8380,10917424,0.258
Job131,508789000,508793928,181300,176372,1.02806,1.00614,0.854333,3.01192,0.972819,1,1,1,1,4,18,0,1,1.02794,0,0,0,0,0,GNMT,4,16,288,176352,0.259
Job132,509309000,509309000,5992250,5992250,1.00002,0.81039,1.00002,0.814244,1,1,1,1,1,1,23.8082,0,1,1,0,0,0,0,0,BERTLARGE,1,128,7594,5992120,1
Job133,509368000,509373555,5655263,5649708,1.00113,0.81322,1.00113,0.820892,0.999018,1,1,1,1,1,23.8594,0,1,1.00098,0,0,0,0,0,ResNet50,1,128,7524,5648872,1
Job134,509409000,509409000,5943640,5943640,1.00015,0.808477,1.00015,0.815689,1,1,1,1,1,1,23.8921,0,1,1,0,0,0,0,0,ResNet50,1,128,7578,5942760,1
Job135,509587000,509587000,4501826,4501826,1.0003,0.822893,1.0003,0.833559,1,1,1,1,1,1,23.7986,0,1,1,0,0,0,0,0,VGG19,1,32,7185,4500496,1
Job136,510424000,510426004,5817404,5815400,1.00138,0.800359,0.918043,0.808704,0.999656,1,1,1,1,2,24.0231,0,1,1.00034,0,0,0,0,0,ResNeXt,2,16,7568,5809400,0.5
Job137,511132000,511142795,3050845,3040050,0.877282,0.779208,0.443552,0.786237,1.14165,1,1,1,1,4,25.0517,0,1,1.00355,0,0,0,0,0,BERTLARGE,4,32,6811,3039800,0.264
Job138,511891000,511891000,112149711,112149711,1.0002,0.701312,1.0002,0.701838,1,1,1,1,1,1,22.7233,0,1,1,0,0,0,0,0,GNMT,1,64,9722,112127424,1
Job139,511970000,512021132,1133092020,848773332,1.05307,0.494184,0.984653,0.4942,0.950445,1,1,3,1,1,59.7073,2,3,1.33498,0,0,0,0,0,ResNeXt,1,32,10011,848042616,1
Job140,513105000,513109002,98687226,98683224,1.00024,0.706425,1.00024,0.707032,0.999959,1,1,1,1,1,22.535,0,1,1.00004,0,0,0,0,0,GNMT,1,64,9680,98663616,1
Job141,513412000,513505311,2160037,2066726,0.459993,0.77623,0.234424,0.787264,2.22405,0.4,0,1,1,8,25.1892,0,1,1.04515,0,2,2,0,0,GPT2_SMALL,8,32,6290,2042392,0.139
